account_id,step_name,completed,completed_at
fw_acc_01555,complete_profile_setup,True,2025-04-12
fw_acc_01555,view_first_spending_summary,True,2025-04-14
fw_acc_01555,link_second_account,False,
fw_acc_01555,set_first_goal,False,
fw_acc_01555,customise_first_category,False,
fw_acc_01556,link_first_account,True,2024-10-11
fw_acc_01556,complete_profile_setup,True,2024-10-14
fw_acc_01556,view_first_spending_summary,False,
fw_acc_01556,link_second_account,True,2024-10-14
fw_acc_01556,set_first_goal,False,
fw_acc_01556,customise_first_category,False,
fw_acc_01557,link_first_account,True,2024-07-04
fw_acc_01557,complete_profile_setup,True,2024-07-07
fw_acc_01557,view_first_spending_summary,False,
fw_acc_01557,link_second_account,True,2024-07-09
fw_acc_01557,set_first_goal,True,2024-07-11
fw_acc_01557,customise_first_category,False,
fw_acc_01558,link_first_account,False,
fw_acc_01558,complete_profile_setup,True,2024-03-09
fw_acc_01558,view_first_spending_summary,True,2024-03-10
fw_acc_01558,link_second_account,False,
fw_acc_01558,set_first_goal,True,2024-03-12
fw_acc_01558,customise_first_category,False,
fw_acc_01559,link_first_account,True,2025-01-07
fw_acc_01559,complete_profile_setup,True,2025-01-11
fw_acc_01559,view_first_spending_summary,False,
fw_acc_01559,link_second_account,False,
fw_acc_01559,set_first_goal,False,
fw_acc_01559,customise_first_category,False,
fw_acc_01560,link_first_account,True,2025-11-25
fw_acc_01560,complete_profile_setup,True,2025-11-30
fw_acc_01560,view_first_spending_summary,True,2025-11-30
fw_acc_01560,link_second_account,True,2025-12-05
fw_acc_01560,set_first_goal,True,2025-12-06
fw_acc_01560,customise_first_category,False,
fw_acc_01561,link_first_account,True,2024-10-01
fw_acc_01561,complete_profile_setup,True,2024-10-04
fw_acc_01561,view_first_spending_summary,True,2024-10-04
fw_acc_01561,link_second_account,True,2024-10-04
fw_acc_01561,set_first_goal,True,2024-10-04
fw_acc_01561,customise_first_category,False,
fw_acc_01562,link_first_account,True,2025-06-15
fw_acc_01562,complete_profile_setup,False,
fw_acc_01562,view_first_spending_summary,True,2025-06-18
fw_acc_01562,link_second_account,False,
fw_acc_01562,set_first_goal,False,
fw_acc_01562,customise_first_category,False,
fw_acc_01563,link_first_account,True,2025-08-14
fw_acc_01563,complete_profile_setup,True,2025-08-17
fw_acc_01563,view_first_spending_summary,True,2025-08-20
fw_acc_01563,link_second_account,True,2025-08-22
fw_acc_01563,set_first_goal,False,
fw_acc_01563,customise_first_category,False,
fw_acc_01564,link_first_account,False,
fw_acc_01564,complete_profile_setup,True,2025-02-13
fw_acc_01564,view_first_spending_summary,True,2025-02-17
fw_acc_01564,link_second_account,False,
fw_acc_01564,set_first_goal,False,
fw_acc_01564,customise_first_category,False,
fw_acc_01565,link_first_account,True,2025-02-18
fw_acc_01565,complete_profile_setup,True,2025-02-19
fw_acc_01565,view_first_spending_summary,False,
fw_acc_01565,link_second_account,False,
fw_acc_01565,set_first_goal,False,
fw_acc_01565,customise_first_category,False,
fw_acc_01566,link_first_account,True,2024-09-15
fw_acc_01566,complete_profile_setup,True,2024-09-18
fw_acc_01566,view_first_spending_summary,True,2024-09-20
fw_acc_01566,link_second_account,False,
fw_acc_01566,set_first_goal,False,
fw_acc_01566,customise_first_category,False,
fw_acc_01567,link_first_account,True,2024-04-29
fw_acc_01567,complete_profile_setup,True,2024-05-01
fw_acc_01567,view_first_spending_summary,True,2024-05-04
fw_acc_01567,link_second_account,False,
fw_acc_01567,set_first_goal,False,
fw_acc_01567,customise_first_category,False,
fw_acc_01568,link_first_account,False,
fw_acc_01568,complete_profile_setup,True,2024-06-21
fw_acc_01568,view_first_spending_summary,False,
fw_acc_01568,link_second_account,True,2024-06-24
fw_acc_01568,set_first_goal,False,
fw_acc_01568,customise_first_category,False,
fw_acc_01569,link_first_account,True,2025-09-22
fw_acc_01569,complete_profile_setup,True,2025-09-25
fw_acc_01569,view_first_spending_summary,False,
fw_acc_01569,link_second_account,False,
fw_acc_01569,set_first_goal,True,2025-09-26
fw_acc_01569,customise_first_category,False,
fw_acc_01570,link_first_account,True,2024-10-05
fw_acc_01570,complete_profile_setup,True,2024-10-06
fw_acc_01570,view_first_spending_summary,False,
fw_acc_01570,link_second_account,True,2024-10-06
fw_acc_01570,set_first_goal,False,
fw_acc_01570,customise_first_category,False,
fw_acc_01571,link_first_account,True,2025-04-15
fw_acc_01571,complete_profile_setup,True,2025-04-15
fw_acc_01571,view_first_spending_summary,True,2025-04-17
fw_acc_01571,link_second_account,True,2025-04-17
fw_acc_01571,set_first_goal,False,
fw_acc_01571,customise_first_category,True,2025-04-18
fw_acc_01572,link_first_account,True,2026-02-14
fw_acc_01572,complete_profile_setup,True,2026-02-17
fw_acc_01572,view_first_spending_summary,True,2026-02-18
fw_acc_01572,link_second_account,True,2026-02-20
fw_acc_01572,set_first_goal,False,
fw_acc_01572,customise_first_category,False,
fw_acc_01573,link_first_account,True,2025-09-04
fw_acc_01573,complete_profile_setup,True,2025-09-07
fw_acc_01573,view_first_spending_summary,False,
fw_acc_01573,link_second_account,False,
fw_acc_01573,set_first_goal,False,
fw_acc_01573,customise_first_category,False,
fw_acc_01574,link_first_account,True,2024-04-25
fw_acc_01574,complete_profile_setup,True,2024-04-26
fw_acc_01574,view_first_spending_summary,True,2024-04-30
fw_acc_01574,link_second_account,True,2024-05-05
fw_acc_01574,set_first_goal,False,
fw_acc_01574,customise_first_category,False,
fw_acc_01575,link_first_account,True,2025-01-26
fw_acc_01575,complete_profile_setup,True,2025-01-26
fw_acc_01575,view_first_spending_summary,False,
fw_acc_01575,link_second_account,False,
fw_acc_01575,set_first_goal,False,
fw_acc_01575,customise_first_category,False,
fw_acc_01576,link_first_account,True,2025-08-11
fw_acc_01576,complete_profile_setup,True,2025-08-12
fw_acc_01576,view_first_spending_summary,False,
fw_acc_01576,link_second_account,True,2025-08-14
fw_acc_01576,set_first_goal,False,
fw_acc_01576,customise_first_category,False,
fw_acc_01577,link_first_account,True,2026-01-30
fw_acc_01577,complete_profile_setup,True,2026-02-02
fw_acc_01577,view_first_spending_summary,True,2026-02-05
fw_acc_01577,link_second_account,True,2026-02-07
fw_acc_01577,set_first_goal,False,
fw_acc_01577,customise_first_category,False,
fw_acc_01578,link_first_account,True,2024-08-23
fw_acc_01578,complete_profile_setup,False,
fw_acc_01578,view_first_spending_summary,True,2024-08-27
fw_acc_01578,link_second_account,True,2024-09-01
fw_acc_01578,set_first_goal,True,2024-09-06
fw_acc_01578,customise_first_category,True,2024-09-08
fw_acc_01579,link_first_account,True,2024-05-10
fw_acc_01579,complete_profile_setup,True,2024-05-12
fw_acc_01579,view_first_spending_summary,True,2024-05-17
fw_acc_01579,link_second_account,False,
fw_acc_01579,set_first_goal,False,
fw_acc_01579,customise_first_category,False,
fw_acc_01580,link_first_account,False,
fw_acc_01580,complete_profile_setup,True,2024-07-13
fw_acc_01580,view_first_spending_summary,True,2024-07-14
fw_acc_01580,link_second_account,True,2024-07-18
fw_acc_01580,set_first_goal,False,
fw_acc_01580,customise_first_category,False,
fw_acc_01581,link_first_account,True,2026-01-08
fw_acc_01581,complete_profile_setup,True,2026-01-09
fw_acc_01581,view_first_spending_summary,False,
fw_acc_01581,link_second_account,False,
fw_acc_01581,set_first_goal,False,
fw_acc_01581,customise_first_category,True,2026-01-11
fw_acc_01582,link_first_account,True,2024-03-23
fw_acc_01582,complete_profile_setup,False,
fw_acc_01582,view_first_spending_summary,True,2024-03-25
fw_acc_01582,link_second_account,False,
fw_acc_01582,set_first_goal,False,
fw_acc_01582,customise_first_category,False,
fw_acc_01583,link_first_account,True,2024-11-08
fw_acc_01583,complete_profile_setup,True,2024-11-09
fw_acc_01583,view_first_spending_summary,False,
fw_acc_01583,link_second_account,False,
fw_acc_01583,set_first_goal,False,
fw_acc_01583,customise_first_category,False,
fw_acc_01584,link_first_account,True,2025-02-11
fw_acc_01584,complete_profile_setup,True,2025-02-15
fw_acc_01584,view_first_spending_summary,True,2025-02-15
fw_acc_01584,link_second_account,False,
fw_acc_01584,set_first_goal,False,
fw_acc_01584,customise_first_category,False,
fw_acc_01585,link_first_account,True,2024-04-13
fw_acc_01585,complete_profile_setup,True,2024-04-13
fw_acc_01585,view_first_spending_summary,True,2024-04-17
fw_acc_01585,link_second_account,True,2024-04-22
fw_acc_01585,set_first_goal,False,
fw_acc_01585,customise_first_category,False,
fw_acc_01586,link_first_account,True,2024-08-20
fw_acc_01586,complete_profile_setup,True,2024-08-23
fw_acc_01586,view_first_spending_summary,True,2024-08-27
fw_acc_01586,link_second_account,False,
fw_acc_01586,set_first_goal,False,
fw_acc_01586,customise_first_category,False,
fw_acc_01587,link_first_account,False,
fw_acc_01587,complete_profile_setup,False,
fw_acc_01587,view_first_spending_summary,True,2025-04-25
fw_acc_01587,link_second_account,False,
fw_acc_01587,set_first_goal,False,
fw_acc_01587,customise_first_category,False,
fw_acc_01588,link_first_account,True,2024-07-26
fw_acc_01588,complete_profile_setup,True,2024-07-27
fw_acc_01588,view_first_spending_summary,False,
fw_acc_01588,link_second_account,False,
fw_acc_01588,set_first_goal,False,
fw_acc_01588,customise_first_category,False,
fw_acc_01589,link_first_account,True,2026-01-04
fw_acc_01589,complete_profile_setup,True,2026-01-06
fw_acc_01589,view_first_spending_summary,True,2026-01-08
fw_acc_01589,link_second_account,True,2026-01-11
fw_acc_01589,set_first_goal,True,2026-01-13
fw_acc_01589,customise_first_category,False,
fw_acc_01590,link_first_account,True,2026-01-02
fw_acc_01590,complete_profile_setup,True,2026-01-06
fw_acc_01590,view_first_spending_summary,True,2026-01-07
fw_acc_01590,link_second_account,False,
fw_acc_01590,set_first_goal,False,
fw_acc_01590,customise_first_category,False,
fw_acc_01591,link_first_account,True,2024-12-01
fw_acc_01591,complete_profile_setup,True,2024-12-05
fw_acc_01591,view_first_spending_summary,True,2024-12-10
fw_acc_01591,link_second_account,False,
fw_acc_01591,set_first_goal,True,2024-12-10
fw_acc_01591,customise_first_category,True,2024-12-15
fw_acc_01592,link_first_account,True,2025-07-08
fw_acc_01592,complete_profile_setup,True,2025-07-08
fw_acc_01592,view_first_spending_summary,True,2025-07-13
fw_acc_01592,link_second_account,False,
fw_acc_01592,set_first_goal,False,
fw_acc_01592,customise_first_category,False,
fw_acc_01593,link_first_account,True,2025-01-26
fw_acc_01593,complete_profile_setup,True,2025-01-30
fw_acc_01593,view_first_spending_summary,True,2025-02-04
fw_acc_01593,link_second_account,False,
fw_acc_01593,set_first_goal,False,
fw_acc_01593,customise_first_category,True,2025-02-05
fw_acc_01594,link_first_account,False,
fw_acc_01594,complete_profile_setup,True,2025-08-18
fw_acc_01594,view_first_spending_summary,False,
fw_acc_01594,link_second_account,False,
fw_acc_01594,set_first_goal,False,
fw_acc_01594,customise_first_category,False,
fw_acc_01595,link_first_account,True,2025-06-09
fw_acc_01595,complete_profile_setup,True,2025-06-13
fw_acc_01595,view_first_spending_summary,True,2025-06-18
fw_acc_01595,link_second_account,False,
fw_acc_01595,set_first_goal,False,
fw_acc_01595,customise_first_category,False,
fw_acc_01596,link_first_account,False,
fw_acc_01596,complete_profile_setup,True,2024-04-22
fw_acc_01596,view_first_spending_summary,False,
fw_acc_01596,link_second_account,False,
fw_acc_01596,set_first_goal,False,
fw_acc_01596,customise_first_category,False,
fw_acc_01597,link_first_account,False,
fw_acc_01597,complete_profile_setup,True,2025-08-05
fw_acc_01597,view_first_spending_summary,False,
fw_acc_01597,link_second_account,True,2025-08-10
fw_acc_01597,set_first_goal,False,
fw_acc_01597,customise_first_category,False,
fw_acc_01598,link_first_account,True,2024-11-15
fw_acc_01598,complete_profile_setup,True,2024-11-20
fw_acc_01598,view_first_spending_summary,False,
fw_acc_01598,link_second_account,True,2024-11-23
fw_acc_01598,set_first_goal,False,
fw_acc_01598,customise_first_category,True,2024-11-26
fw_acc_01599,link_first_account,True,2025-03-19
fw_acc_01599,complete_profile_setup,True,2025-03-21
fw_acc_01599,view_first_spending_summary,False,
fw_acc_01599,link_second_account,True,2025-03-26
fw_acc_01599,set_first_goal,False,
fw_acc_01599,customise_first_category,True,2025-03-29
fw_acc_01600,link_first_account,False,
fw_acc_01600,complete_profile_setup,True,2024-07-15
fw_acc_01600,view_first_spending_summary,True,2024-07-19
fw_acc_01600,link_second_account,True,2024-07-19
fw_acc_01600,set_first_goal,False,
fw_acc_01600,customise_first_category,False,
fw_acc_01601,link_first_account,True,2025-07-30
fw_acc_01601,complete_profile_setup,True,2025-08-02
fw_acc_01601,view_first_spending_summary,False,
fw_acc_01601,link_second_account,True,2025-08-04
fw_acc_01601,set_first_goal,False,
fw_acc_01601,customise_first_category,True,2025-08-07
fw_acc_01602,link_first_account,True,2024-03-08
fw_acc_01602,complete_profile_setup,True,2024-03-12
fw_acc_01602,view_first_spending_summary,False,
fw_acc_01602,link_second_account,False,
fw_acc_01602,set_first_goal,False,
fw_acc_01602,customise_first_category,False,
fw_acc_01603,link_first_account,True,2024-09-19
fw_acc_01603,complete_profile_setup,True,2024-09-23
fw_acc_01603,view_first_spending_summary,False,
fw_acc_01603,link_second_account,False,
fw_acc_01603,set_first_goal,False,
fw_acc_01603,customise_first_category,False,
fw_acc_01604,link_first_account,True,2025-06-06
fw_acc_01604,complete_profile_setup,True,2025-06-06
fw_acc_01604,view_first_spending_summary,True,2025-06-08
fw_acc_01604,link_second_account,True,2025-06-08
fw_acc_01604,set_first_goal,False,
fw_acc_01604,customise_first_category,False,
fw_acc_01605,link_first_account,True,2025-12-13
fw_acc_01605,complete_profile_setup,True,2025-12-18
fw_acc_01605,view_first_spending_summary,True,2025-12-22
fw_acc_01605,link_second_account,True,2025-12-25
fw_acc_01605,set_first_goal,False,
fw_acc_01605,customise_first_category,False,
fw_acc_01606,link_first_account,True,2025-06-09
fw_acc_01606,complete_profile_setup,True,2025-06-13
fw_acc_01606,view_first_spending_summary,False,
fw_acc_01606,link_second_account,False,
fw_acc_01606,set_first_goal,False,
fw_acc_01606,customise_first_category,False,
fw_acc_01607,link_first_account,True,2025-12-13
fw_acc_01607,complete_profile_setup,True,2025-12-17
fw_acc_01607,view_first_spending_summary,True,2025-12-18
fw_acc_01607,link_second_account,False,
fw_acc_01607,set_first_goal,False,
fw_acc_01607,customise_first_category,False,
fw_acc_01608,link_first_account,True,2025-11-04
fw_acc_01608,complete_profile_setup,False,
fw_acc_01608,view_first_spending_summary,False,
fw_acc_01608,link_second_account,False,
fw_acc_01608,set_first_goal,False,
fw_acc_01608,customise_first_category,False,
fw_acc_01609,link_first_account,True,2024-05-18
fw_acc_01609,complete_profile_setup,True,2024-05-20
fw_acc_01609,view_first_spending_summary,True,2024-05-22
fw_acc_01609,link_second_account,True,2024-05-24
fw_acc_01609,set_first_goal,True,2024-05-26
fw_acc_01609,customise_first_category,False,
fw_acc_01610,link_first_account,True,2025-06-20
fw_acc_01610,complete_profile_setup,True,2025-06-23
fw_acc_01610,view_first_spending_summary,True,2025-06-26
fw_acc_01610,link_second_account,False,
fw_acc_01610,set_first_goal,False,
fw_acc_01610,customise_first_category,False,
fw_acc_01611,link_first_account,True,2025-09-16
fw_acc_01611,complete_profile_setup,True,2025-09-17
fw_acc_01611,view_first_spending_summary,True,2025-09-19
fw_acc_01611,link_second_account,False,
fw_acc_01611,set_first_goal,False,
fw_acc_01611,customise_first_category,False,
fw_acc_01612,link_first_account,True,2025-05-30
fw_acc_01612,complete_profile_setup,True,2025-05-31
fw_acc_01612,view_first_spending_summary,False,
fw_acc_01612,link_second_account,False,
fw_acc_01612,set_first_goal,False,
fw_acc_01612,customise_first_category,False,
fw_acc_01613,link_first_account,True,2025-07-02
fw_acc_01613,complete_profile_setup,True,2025-07-03
fw_acc_01613,view_first_spending_summary,False,
fw_acc_01613,link_second_account,False,
fw_acc_01613,set_first_goal,False,
fw_acc_01613,customise_first_category,False,
fw_acc_01614,link_first_account,False,
fw_acc_01614,complete_profile_setup,True,2024-11-14
fw_acc_01614,view_first_spending_summary,False,
fw_acc_01614,link_second_account,False,
fw_acc_01614,set_first_goal,False,
fw_acc_01614,customise_first_category,False,
fw_acc_01615,link_first_account,False,
fw_acc_01615,complete_profile_setup,True,2025-07-13
fw_acc_01615,view_first_spending_summary,True,2025-07-17
fw_acc_01615,link_second_account,True,2025-07-22
fw_acc_01615,set_first_goal,False,
fw_acc_01615,customise_first_category,False,
fw_acc_01616,link_first_account,True,2024-12-29
fw_acc_01616,complete_profile_setup,True,2025-01-01
fw_acc_01616,view_first_spending_summary,False,
fw_acc_01616,link_second_account,False,
fw_acc_01616,set_first_goal,True,2025-01-05
fw_acc_01616,customise_first_category,False,
fw_acc_01617,link_first_account,True,2024-05-19
fw_acc_01617,complete_profile_setup,True,2024-05-23
fw_acc_01617,view_first_spending_summary,True,2024-05-23
fw_acc_01617,link_second_account,False,
fw_acc_01617,set_first_goal,False,
fw_acc_01617,customise_first_category,False,
fw_acc_01618,link_first_account,True,2024-11-24
fw_acc_01618,complete_profile_setup,False,
fw_acc_01618,view_first_spending_summary,False,
fw_acc_01618,link_second_account,True,2024-11-27
fw_acc_01618,set_first_goal,True,2024-11-28
fw_acc_01618,customise_first_category,False,
fw_acc_01619,link_first_account,True,2024-05-04
fw_acc_01619,complete_profile_setup,True,2024-05-06
fw_acc_01619,view_first_spending_summary,True,2024-05-09
fw_acc_01619,link_second_account,False,
fw_acc_01619,set_first_goal,False,
fw_acc_01619,customise_first_category,False,
fw_acc_01620,link_first_account,True,2024-10-06
fw_acc_01620,complete_profile_setup,True,2024-10-11
fw_acc_01620,view_first_spending_summary,True,2024-10-15
fw_acc_01620,link_second_account,True,2024-10-16
fw_acc_01620,set_first_goal,False,
fw_acc_01620,customise_first_category,False,
fw_acc_01621,link_first_account,True,2025-12-27
fw_acc_01621,complete_profile_setup,True,2026-01-01
fw_acc_01621,view_first_spending_summary,True,2026-01-03
fw_acc_01621,link_second_account,True,2026-01-08
fw_acc_01621,set_first_goal,True,2026-01-12
fw_acc_01621,customise_first_category,False,
fw_acc_01622,link_first_account,True,2025-02-12
fw_acc_01622,complete_profile_setup,True,2025-02-17
fw_acc_01622,view_first_spending_summary,False,
fw_acc_01622,link_second_account,False,
fw_acc_01622,set_first_goal,False,
fw_acc_01622,customise_first_category,False,
fw_acc_01623,link_first_account,True,2025-09-05
fw_acc_01623,complete_profile_setup,True,2025-09-07
fw_acc_01623,view_first_spending_summary,False,
fw_acc_01623,link_second_account,False,
fw_acc_01623,set_first_goal,False,
fw_acc_01623,customise_first_category,False,
fw_acc_01624,link_first_account,True,2025-05-09
fw_acc_01624,complete_profile_setup,True,2025-05-11
fw_acc_01624,view_first_spending_summary,True,2025-05-16
fw_acc_01624,link_second_account,False,
fw_acc_01624,set_first_goal,False,
fw_acc_01624,customise_first_category,False,
fw_acc_01625,link_first_account,True,2025-10-04
fw_acc_01625,complete_profile_setup,True,2025-10-09
fw_acc_01625,view_first_spending_summary,False,
fw_acc_01625,link_second_account,False,
fw_acc_01625,set_first_goal,False,
fw_acc_01625,customise_first_category,False,
fw_acc_01626,link_first_account,True,2025-02-13
fw_acc_01626,complete_profile_setup,True,2025-02-13
fw_acc_01626,view_first_spending_summary,True,2025-02-13
fw_acc_01626,link_second_account,False,
fw_acc_01626,set_first_goal,False,
fw_acc_01626,customise_first_category,False,
fw_acc_01627,link_first_account,True,2025-11-21
fw_acc_01627,complete_profile_setup,True,2025-11-22
fw_acc_01627,view_first_spending_summary,False,
fw_acc_01627,link_second_account,False,
fw_acc_01627,set_first_goal,False,
fw_acc_01627,customise_first_category,True,2025-11-23
fw_acc_01628,link_first_account,True,2024-04-05
fw_acc_01628,complete_profile_setup,True,2024-04-06
fw_acc_01628,view_first_spending_summary,True,2024-04-10
fw_acc_01628,link_second_account,True,2024-04-12
fw_acc_01628,set_first_goal,False,
fw_acc_01628,customise_first_category,False,
fw_acc_01629,link_first_account,True,2026-02-01
fw_acc_01629,complete_profile_setup,True,2026-02-04
fw_acc_01629,view_first_spending_summary,True,2026-02-05
fw_acc_01629,link_second_account,False,
fw_acc_01629,set_first_goal,False,
fw_acc_01629,customise_first_category,False,
fw_acc_01630,link_first_account,True,2024-09-04
fw_acc_01630,complete_profile_setup,False,
fw_acc_01630,view_first_spending_summary,False,
fw_acc_01630,link_second_account,False,
fw_acc_01630,set_first_goal,False,
fw_acc_01630,customise_first_category,False,
fw_acc_01631,link_first_account,True,2025-05-24
fw_acc_01631,complete_profile_setup,True,2025-05-29
fw_acc_01631,view_first_spending_summary,False,
fw_acc_01631,link_second_account,False,
fw_acc_01631,set_first_goal,False,
fw_acc_01631,customise_first_category,False,
fw_acc_01632,link_first_account,True,2024-08-01
fw_acc_01632,complete_profile_setup,True,2024-08-01
fw_acc_01632,view_first_spending_summary,True,2024-08-03
fw_acc_01632,link_second_account,True,2024-08-06
fw_acc_01632,set_first_goal,True,2024-08-09
fw_acc_01632,customise_first_category,False,
fw_acc_01633,link_first_account,True,2024-03-09
fw_acc_01633,complete_profile_setup,True,2024-03-12
fw_acc_01633,view_first_spending_summary,True,2024-03-15
fw_acc_01633,link_second_account,False,
fw_acc_01633,set_first_goal,False,
fw_acc_01633,customise_first_category,True,2024-03-20
fw_acc_01634,link_first_account,True,2025-03-06
fw_acc_01634,complete_profile_setup,True,2025-03-11
fw_acc_01634,view_first_spending_summary,False,
fw_acc_01634,link_second_account,True,2025-03-16
fw_acc_01634,set_first_goal,False,
fw_acc_01634,customise_first_category,False,
fw_acc_01635,link_first_account,True,2024-03-31
fw_acc_01635,complete_profile_setup,True,2024-04-01
fw_acc_01635,view_first_spending_summary,False,
fw_acc_01635,link_second_account,False,
fw_acc_01635,set_first_goal,True,2024-04-02
fw_acc_01635,customise_first_category,False,
fw_acc_01636,link_first_account,True,2025-06-13
fw_acc_01636,complete_profile_setup,True,2025-06-16
fw_acc_01636,view_first_spending_summary,True,2025-06-20
fw_acc_01636,link_second_account,False,
fw_acc_01636,set_first_goal,False,
fw_acc_01636,customise_first_category,False,
fw_acc_01637,link_first_account,True,2026-02-06
fw_acc_01637,complete_profile_setup,True,2026-02-08
fw_acc_01637,view_first_spending_summary,False,
fw_acc_01637,link_second_account,False,
fw_acc_01637,set_first_goal,False,
fw_acc_01637,customise_first_category,False,
fw_acc_01638,link_first_account,True,2024-05-15
fw_acc_01638,complete_profile_setup,True,2024-05-18
fw_acc_01638,view_first_spending_summary,True,2024-05-20
fw_acc_01638,link_second_account,True,2024-05-23
fw_acc_01638,set_first_goal,False,
fw_acc_01638,customise_first_category,False,
fw_acc_01639,link_first_account,True,2025-11-25
fw_acc_01639,complete_profile_setup,True,2025-11-30
fw_acc_01639,view_first_spending_summary,True,2025-12-05
fw_acc_01639,link_second_account,True,2025-12-08
fw_acc_01639,set_first_goal,False,
fw_acc_01639,customise_first_category,False,
fw_acc_01640,link_first_account,True,2025-03-27
fw_acc_01640,complete_profile_setup,False,
fw_acc_01640,view_first_spending_summary,True,2025-03-29
fw_acc_01640,link_second_account,False,
fw_acc_01640,set_first_goal,False,
fw_acc_01640,customise_first_category,False,
fw_acc_01641,link_first_account,True,2024-10-27
fw_acc_01641,complete_profile_setup,True,2024-10-30
fw_acc_01641,view_first_spending_summary,False,
fw_acc_01641,link_second_account,True,2024-10-30
fw_acc_01641,set_first_goal,False,
fw_acc_01641,customise_first_category,False,
fw_acc_01642,link_first_account,True,2025-08-01
fw_acc_01642,complete_profile_setup,True,2025-08-03
fw_acc_01642,view_first_spending_summary,True,2025-08-07
fw_acc_01642,link_second_account,True,2025-08-08
fw_acc_01642,set_first_goal,False,
fw_acc_01642,customise_first_category,False,
fw_acc_01643,link_first_account,True,2025-03-24
fw_acc_01643,complete_profile_setup,True,2025-03-24
fw_acc_01643,view_first_spending_summary,False,
fw_acc_01643,link_second_account,False,
fw_acc_01643,set_first_goal,False,
fw_acc_01643,customise_first_category,False,
fw_acc_01644,link_first_account,False,
fw_acc_01644,complete_profile_setup,True,2025-07-11
fw_acc_01644,view_first_spending_summary,False,
fw_acc_01644,link_second_account,False,
fw_acc_01644,set_first_goal,False,
fw_acc_01644,customise_first_category,True,2025-07-13
fw_acc_01645,link_first_account,True,2025-06-08
fw_acc_01645,complete_profile_setup,True,2025-06-13
fw_acc_01645,view_first_spending_summary,False,
fw_acc_01645,link_second_account,True,2025-06-13
fw_acc_01645,set_first_goal,False,
fw_acc_01645,customise_first_category,False,
fw_acc_01646,link_first_account,True,2024-12-04
fw_acc_01646,complete_profile_setup,True,2024-12-07
fw_acc_01646,view_first_spending_summary,False,
fw_acc_01646,link_second_account,False,
fw_acc_01646,set_first_goal,True,2024-12-08
fw_acc_01646,customise_first_category,False,
fw_acc_01647,link_first_account,False,
fw_acc_01647,complete_profile_setup,True,2024-03-07
fw_acc_01647,view_first_spending_summary,True,2024-03-11
fw_acc_01647,link_second_account,False,
fw_acc_01647,set_first_goal,False,
fw_acc_01647,customise_first_category,False,
fw_acc_01648,link_first_account,True,2024-10-14
fw_acc_01648,complete_profile_setup,True,2024-10-15
fw_acc_01648,view_first_spending_summary,False,
fw_acc_01648,link_second_account,False,
fw_acc_01648,set_first_goal,True,2024-10-20
fw_acc_01648,customise_first_category,False,
fw_acc_01649,link_first_account,True,2024-03-13
fw_acc_01649,complete_profile_setup,True,2024-03-15
fw_acc_01649,view_first_spending_summary,True,2024-03-16
fw_acc_01649,link_second_account,True,2024-03-20
fw_acc_01649,set_first_goal,False,
fw_acc_01649,customise_first_category,False,
fw_acc_01650,link_first_account,True,2025-09-16
fw_acc_01650,complete_profile_setup,True,2025-09-19
fw_acc_01650,view_first_spending_summary,False,
fw_acc_01650,link_second_account,True,2025-09-24
fw_acc_01650,set_first_goal,False,
fw_acc_01650,customise_first_category,False,
fw_acc_01651,link_first_account,True,2024-05-12
fw_acc_01651,complete_profile_setup,False,
fw_acc_01651,view_first_spending_summary,False,
fw_acc_01651,link_second_account,False,
fw_acc_01651,set_first_goal,False,
fw_acc_01651,customise_first_category,False,
fw_acc_01652,link_first_account,False,
fw_acc_01652,complete_profile_setup,True,2025-11-13
fw_acc_01652,view_first_spending_summary,True,2025-11-16
fw_acc_01652,link_second_account,False,
fw_acc_01652,set_first_goal,True,2025-11-18
fw_acc_01652,customise_first_category,False,
fw_acc_01653,link_first_account,False,
fw_acc_01653,complete_profile_setup,True,2024-08-07
fw_acc_01653,view_first_spending_summary,True,2024-08-11
fw_acc_01653,link_second_account,True,2024-08-12
fw_acc_01653,set_first_goal,False,
fw_acc_01653,customise_first_category,False,
fw_acc_01654,link_first_account,True,2025-11-03
fw_acc_01654,complete_profile_setup,True,2025-11-05
fw_acc_01654,view_first_spending_summary,False,
fw_acc_01654,link_second_account,False,
fw_acc_01654,set_first_goal,True,2025-11-10
fw_acc_01654,customise_first_category,False,
fw_acc_01655,link_first_account,True,2025-07-13
fw_acc_01655,complete_profile_setup,True,2025-07-18
fw_acc_01655,view_first_spending_summary,True,2025-07-18
fw_acc_01655,link_second_account,False,
fw_acc_01655,set_first_goal,False,
fw_acc_01655,customise_first_category,False,
fw_acc_01656,link_first_account,True,2025-10-18
fw_acc_01656,complete_profile_setup,False,
fw_acc_01656,view_first_spending_summary,False,
fw_acc_01656,link_second_account,True,2025-10-22
fw_acc_01656,set_first_goal,False,
fw_acc_01656,customise_first_category,False,
fw_acc_01657,link_first_account,True,2024-10-22
fw_acc_01657,complete_profile_setup,True,2024-10-24
fw_acc_01657,view_first_spending_summary,True,2024-10-27
fw_acc_01657,link_second_account,True,2024-10-28
fw_acc_01657,set_first_goal,True,2024-11-01
fw_acc_01657,customise_first_category,False,
fw_acc_01658,link_first_account,True,2024-05-11
fw_acc_01658,complete_profile_setup,True,2024-05-13
fw_acc_01658,view_first_spending_summary,True,2024-05-16
fw_acc_01658,link_second_account,False,
