account_id,month,active_days,sessions,goals_active,transactions_categorised,transactions_uncategorised,notifications_sent,notifications_opened,support_tickets,support_ticket_category
fw_acc_01382,2025-12-01,0,0,0,51,22,0,0,0,none
fw_acc_01382,2025-12-01,0,0,0,24,5,0,0,1,categorisation
fw_acc_01382,2026-01-01,0,0,0,13,3,0,0,0,none
fw_acc_01383,2025-03-01,2,1,0,58,14,1,0,0,none
fw_acc_01383,2025-04-01,3,3,0,35,15,4,1,1,billing
fw_acc_01383,2025-05-01,0,0,0,25,10,0,0,0,none
fw_acc_01383,2025-06-01,0,0,0,27,7,0,0,0,none
fw_acc_01383,2025-07-01,0,0,0,47,20,0,0,1,categorisation
fw_acc_01383,2025-08-01,0,0,0,71,15,0,0,0,none
fw_acc_01383,2025-09-01,0,0,0,44,12,0,0,0,none
fw_acc_01383,2025-10-01,0,0,0,42,12,0,0,0,none
fw_acc_01383,2025-11-01,0,0,0,52,20,0,0,0,none
fw_acc_01383,2025-12-01,0,0,0,40,12,0,0,1,categorisation
fw_acc_01383,2025-12-01,0,0,0,12,3,0,0,0,none
fw_acc_01383,2026-01-01,0,0,0,22,9,0,0,0,none
fw_acc_01384,2025-10-01,4,3,0,48,7,4,1,0,none
fw_acc_01384,2025-11-01,9,5,0,33,3,7,2,0,none
fw_acc_01384,2025-12-01,16,10,0,41,3,14,5,0,none
fw_acc_01384,2025-12-01,3,2,0,46,2,2,0,0,none
fw_acc_01384,2026-01-01,18,8,0,25,1,11,3,0,none
fw_acc_01385,2025-04-01,14,7,0,43,2,9,3,0,none
fw_acc_01385,2025-05-01,8,5,0,34,4,7,2,0,none
fw_acc_01385,2025-06-01,7,3,0,56,4,4,1,0,none
fw_acc_01385,2025-07-01,6,3,0,15,0,4,1,0,none
fw_acc_01385,2025-08-01,11,6,0,46,5,8,2,0,none
fw_acc_01385,2025-09-01,6,3,0,27,2,4,1,0,none
fw_acc_01385,2025-10-01,5,4,0,39,5,5,1,0,none
fw_acc_01385,2025-11-01,4,3,0,56,5,4,0,0,none
fw_acc_01385,2025-12-01,7,5,0,41,4,7,1,0,none
fw_acc_01385,2025-12-01,8,3,0,58,3,4,0,0,none
fw_acc_01385,2026-01-01,6,4,0,48,2,5,0,1,other
fw_acc_01386,2025-04-01,6,4,0,23,11,5,1,0,none
fw_acc_01386,2025-05-01,6,3,0,34,10,4,1,0,none
fw_acc_01386,2025-06-01,2,2,0,24,9,2,0,0,none
fw_acc_01386,2025-07-01,0,0,0,28,8,0,0,0,none
fw_acc_01386,2025-08-01,0,0,0,56,14,0,0,1,account_sync
fw_acc_01386,2025-09-01,0,0,0,31,11,0,0,0,none
fw_acc_01386,2025-10-01,0,0,0,47,13,0,0,0,none
fw_acc_01386,2025-11-01,0,0,0,24,7,0,0,1,account_sync
fw_acc_01386,2025-12-01,0,0,0,54,12,0,0,0,none
fw_acc_01386,2025-12-01,0,0,0,34,17,0,0,0,none
fw_acc_01386,2026-01-01,0,0,0,39,16,0,0,0,none
fw_acc_01387,2025-10-01,7,4,0,29,13,5,1,0,none
fw_acc_01387,2025-11-01,7,4,0,48,21,5,1,0,none
fw_acc_01387,2025-12-01,3,1,0,30,10,1,0,0,none
fw_acc_01387,2025-12-01,0,0,0,13,5,0,0,0,none
fw_acc_01387,2026-01-01,0,0,0,25,5,0,0,0,none
fw_acc_01388,2025-03-01,10,5,0,40,15,7,2,0,none
fw_acc_01388,2025-04-01,8,3,0,47,15,4,1,0,none
fw_acc_01388,2025-05-01,0,0,0,40,12,0,0,0,none
fw_acc_01388,2025-06-01,0,0,0,39,10,0,0,0,none
fw_acc_01388,2025-07-01,0,0,0,18,8,0,0,0,none
fw_acc_01388,2025-08-01,0,0,0,28,6,0,0,0,none
fw_acc_01388,2025-09-01,0,0,0,25,11,0,0,0,none
fw_acc_01388,2025-10-01,0,0,0,37,18,0,0,0,none
fw_acc_01388,2025-11-01,0,0,0,12,3,0,0,0,none
fw_acc_01388,2025-12-01,0,0,0,11,4,0,0,0,none
fw_acc_01388,2025-12-01,0,0,0,41,15,0,0,0,none
fw_acc_01388,2026-01-01,0,0,0,18,5,0,0,0,none
fw_acc_01389,2025-09-01,9,4,0,41,14,5,1,0,none
fw_acc_01389,2025-10-01,12,4,0,28,8,5,1,0,none
fw_acc_01389,2025-11-01,0,0,0,39,11,0,0,0,none
fw_acc_01389,2025-12-01,0,0,0,11,4,0,0,0,none
fw_acc_01389,2025-12-01,0,0,0,47,18,0,0,0,none
fw_acc_01389,2026-01-01,0,0,0,50,11,0,0,1,account_sync
fw_acc_01390,2026-01-01,4,2,0,32,14,2,0,0,none
fw_acc_01391,2025-06-01,19,11,3,41,2,15,6,0,none
fw_acc_01391,2025-07-01,16,10,3,32,2,14,5,0,none
fw_acc_01391,2025-08-01,13,17,3,35,1,23,8,0,none
fw_acc_01391,2025-09-01,15,9,3,43,3,12,4,0,none
fw_acc_01391,2025-10-01,28,12,3,55,6,16,4,0,none
fw_acc_01391,2025-11-01,16,7,3,49,2,9,2,0,none
fw_acc_01391,2025-12-01,9,7,3,64,7,9,2,0,none
fw_acc_01391,2025-12-01,25,11,3,19,2,15,3,0,none
fw_acc_01391,2026-01-01,3,3,3,69,7,4,0,0,none
fw_acc_01392,2025-03-01,5,4,0,25,8,5,1,0,none
fw_acc_01392,2025-04-01,11,4,0,33,14,5,1,0,none
fw_acc_01392,2025-05-01,1,1,0,24,12,1,0,0,none
fw_acc_01392,2025-06-01,0,0,0,21,10,0,0,0,none
fw_acc_01392,2025-07-01,0,0,0,30,8,0,0,0,none
fw_acc_01392,2025-08-01,0,0,0,27,7,0,0,0,none
fw_acc_01392,2025-09-01,0,0,0,29,6,0,0,0,none
fw_acc_01392,2025-10-01,0,0,0,27,13,0,0,0,none
fw_acc_01392,2025-11-01,0,0,0,51,19,0,0,1,feature_request
fw_acc_01392,2025-12-01,0,0,0,16,4,0,0,0,none
fw_acc_01392,2025-12-01,0,0,0,27,7,0,0,0,none
fw_acc_01392,2026-01-01,0,0,0,47,14,0,0,0,none
fw_acc_01393,2025-03-01,4,3,0,38,16,4,1,0,none
fw_acc_01393,2025-04-01,4,3,0,20,5,4,1,0,none
fw_acc_01393,2025-05-01,4,3,0,41,10,4,1,0,none
fw_acc_01393,2025-06-01,2,1,0,40,10,1,0,1,billing
fw_acc_01393,2025-07-01,0,0,0,32,9,0,0,0,none
fw_acc_01393,2025-08-01,0,0,0,30,8,0,0,0,none
fw_acc_01393,2025-09-01,0,0,0,36,8,0,0,0,none
fw_acc_01393,2025-10-01,0,0,0,21,10,0,0,0,none
fw_acc_01393,2025-11-01,0,0,0,23,9,0,0,0,none
fw_acc_01393,2025-12-01,0,0,0,30,6,0,0,1,account_sync
fw_acc_01393,2025-12-01,0,0,0,30,9,0,0,0,none
fw_acc_01393,2026-01-01,0,0,0,32,14,0,0,0,none
fw_acc_01394,2025-09-01,5,5,0,24,8,7,2,0,none
fw_acc_01394,2025-10-01,7,4,0,41,20,5,1,0,none
fw_acc_01394,2025-11-01,0,0,0,34,12,0,0,0,none
fw_acc_01394,2025-12-01,0,0,0,26,7,0,0,0,none
fw_acc_01394,2025-12-01,0,0,0,53,23,0,0,0,none
fw_acc_01394,2026-01-01,0,0,0,42,21,0,0,0,none
fw_acc_01395,2025-12-01,9,4,0,45,11,5,1,0,none
fw_acc_01395,2025-12-01,6,3,0,27,7,4,0,0,none
fw_acc_01395,2026-01-01,0,0,0,28,12,0,0,0,none
fw_acc_01396,2025-03-01,9,4,0,16,4,5,1,0,none
fw_acc_01396,2025-04-01,11,5,0,34,8,7,1,0,none
fw_acc_01396,2025-05-01,0,0,0,35,14,0,0,1,other
fw_acc_01396,2025-06-01,0,0,0,24,8,0,0,0,none
fw_acc_01396,2025-07-01,0,0,0,46,10,0,0,1,account_sync
fw_acc_01396,2025-08-01,0,0,0,36,15,0,0,0,none
fw_acc_01396,2025-09-01,0,0,0,40,14,0,0,1,account_sync
fw_acc_01396,2025-10-01,0,0,0,28,10,0,0,0,none
fw_acc_01396,2025-11-01,0,0,0,43,15,0,0,0,none
fw_acc_01396,2025-12-01,0,0,0,27,12,0,0,0,none
fw_acc_01396,2025-12-01,0,0,0,33,14,0,0,0,none
fw_acc_01396,2026-01-01,0,0,0,32,13,0,0,0,none
fw_acc_01397,2025-03-01,26,14,4,32,2,19,7,0,none
fw_acc_01397,2025-04-01,27,10,4,30,4,14,5,0,none
fw_acc_01397,2025-05-01,21,9,4,41,4,12,4,0,none
fw_acc_01397,2025-06-01,12,7,4,56,4,9,3,0,none
fw_acc_01397,2025-07-01,20,8,4,31,2,11,3,0,none
fw_acc_01397,2025-08-01,6,11,4,36,3,15,4,0,none
fw_acc_01397,2025-09-01,15,7,4,49,3,9,2,0,none
fw_acc_01397,2025-10-01,10,7,4,55,2,9,2,0,none
fw_acc_01397,2025-11-01,7,5,4,42,6,7,1,0,none
fw_acc_01397,2025-12-01,10,6,4,42,1,8,1,0,none
fw_acc_01397,2025-12-01,9,4,4,30,2,5,0,0,none
fw_acc_01397,2026-01-01,5,3,4,33,1,4,0,0,none
fw_acc_01398,2025-06-01,17,9,2,19,1,12,4,0,none
fw_acc_01398,2025-07-01,14,9,2,39,3,12,4,0,none
fw_acc_01398,2025-08-01,2,1,2,27,1,1,0,0,none
fw_acc_01398,2025-09-01,1,1,2,37,3,1,0,0,none
fw_acc_01398,2025-10-01,0,0,2,30,3,0,0,0,none
fw_acc_01398,2025-11-01,0,0,2,34,1,0,0,0,none
fw_acc_01398,2025-12-01,2,1,2,59,9,1,0,0,none
fw_acc_01398,2025-12-01,0,0,2,32,1,0,0,0,none
fw_acc_01398,2026-01-01,0,0,2,53,6,0,0,0,none
fw_acc_01399,2026-01-01,16,7,0,46,7,9,3,0,none
fw_acc_01400,2025-11-01,7,3,0,53,12,4,1,0,none
fw_acc_01400,2025-12-01,2,2,0,9,3,2,0,0,none
fw_acc_01400,2025-12-01,0,0,0,36,11,0,0,0,none
fw_acc_01400,2026-01-01,0,0,0,28,13,0,0,0,none
fw_acc_01401,2026-01-01,12,9,0,39,2,12,4,0,none
fw_acc_01402,2025-09-01,3,3,0,30,13,4,1,0,none
fw_acc_01402,2025-10-01,3,2,0,46,20,2,0,0,none
fw_acc_01402,2025-11-01,2,1,0,42,19,1,0,0,none
fw_acc_01402,2025-12-01,0,0,0,39,18,0,0,0,none
fw_acc_01402,2025-12-01,3,1,0,26,10,1,0,0,none
fw_acc_01402,2026-01-01,0,0,0,21,5,0,0,0,none
fw_acc_01403,2025-03-01,10,7,0,28,1,9,3,0,none
fw_acc_01403,2025-04-01,15,6,0,24,1,8,3,0,none
fw_acc_01403,2025-05-01,9,5,0,55,5,7,2,0,none
fw_acc_01403,2025-06-01,6,3,0,52,6,4,1,0,none
fw_acc_01403,2025-07-01,6,6,0,35,3,8,2,0,none
fw_acc_01403,2025-08-01,10,5,0,40,3,7,1,0,none
fw_acc_01403,2025-09-01,12,7,0,24,1,9,2,0,none
fw_acc_01403,2025-10-01,6,3,0,30,2,4,0,0,none
fw_acc_01403,2025-11-01,8,4,0,33,2,5,1,0,none
fw_acc_01403,2025-12-01,2,1,0,34,2,1,0,0,none
fw_acc_01403,2025-12-01,4,2,0,58,5,2,0,0,none
fw_acc_01403,2026-01-01,4,3,0,35,3,4,0,0,none
fw_acc_01404,2025-12-01,10,5,0,36,8,7,2,0,none
fw_acc_01404,2025-12-01,3,2,0,29,10,2,0,1,categorisation
fw_acc_01404,2026-01-01,4,3,0,42,9,4,1,0,none
fw_acc_01405,2026-01-01,6,4,0,26,6,5,1,0,none
fw_acc_01406,2025-03-01,13,4,0,20,6,5,1,0,none
fw_acc_01406,2025-04-01,7,4,0,57,13,5,1,0,none
fw_acc_01406,2025-05-01,2,1,0,35,18,1,0,0,none
fw_acc_01406,2025-06-01,2,1,0,40,14,1,0,0,none
fw_acc_01406,2025-07-01,0,0,0,30,12,0,0,0,none
fw_acc_01406,2025-08-01,0,0,0,23,5,0,0,0,none
fw_acc_01406,2025-09-01,0,0,0,13,5,0,0,0,none
fw_acc_01406,2025-10-01,0,0,0,33,14,0,0,0,none
fw_acc_01406,2025-11-01,0,0,0,49,11,0,0,0,none
fw_acc_01406,2025-12-01,0,0,0,55,27,0,0,0,none
fw_acc_01406,2025-12-01,0,0,0,20,5,0,0,0,none
fw_acc_01406,2026-01-01,0,0,0,47,12,0,0,0,none
fw_acc_01407,2025-12-01,10,4,0,11,5,5,1,0,none
fw_acc_01407,2025-12-01,3,2,0,36,9,2,0,0,none
fw_acc_01407,2026-01-01,0,0,0,13,5,0,0,0,none
fw_acc_01408,2025-03-01,18,9,0,40,4,12,4,0,none
fw_acc_01408,2025-04-01,15,8,0,74,5,11,4,0,none
fw_acc_01408,2025-05-01,13,8,0,31,4,11,3,0,none
fw_acc_01408,2025-06-01,21,8,0,22,2,11,3,0,none
fw_acc_01408,2025-07-01,5,4,0,34,2,5,1,0,none
fw_acc_01408,2025-08-01,7,5,0,46,4,7,1,0,none
fw_acc_01408,2025-09-01,8,6,0,54,2,8,2,0,none
fw_acc_01408,2025-10-01,4,3,0,43,6,4,0,0,none
fw_acc_01408,2025-11-01,5,4,0,45,4,5,1,0,none
fw_acc_01408,2025-12-01,1,2,0,56,8,2,0,0,none
fw_acc_01408,2025-12-01,11,4,0,41,5,5,0,0,none
fw_acc_01408,2026-01-01,6,3,0,25,1,4,0,0,none
fw_acc_01409,2025-11-01,4,2,0,41,19,2,0,0,none
fw_acc_01409,2025-12-01,1,1,0,29,12,1,0,0,none
fw_acc_01409,2025-12-01,3,2,0,30,6,2,0,0,none
fw_acc_01409,2026-01-01,1,1,0,44,19,1,0,0,none
fw_acc_01410,2025-03-01,14,6,0,33,3,8,3,0,none
fw_acc_01410,2025-04-01,8,5,0,29,2,7,2,0,none
fw_acc_01410,2025-05-01,16,8,0,44,3,11,3,0,none
fw_acc_01410,2025-06-01,7,4,0,43,3,5,1,0,none
fw_acc_01410,2025-07-01,9,7,0,23,2,9,2,0,none
fw_acc_01410,2025-08-01,7,5,0,42,1,7,1,0,none
fw_acc_01410,2025-09-01,4,5,0,43,5,7,1,1,categorisation
fw_acc_01410,2025-10-01,16,6,0,50,5,8,1,0,none
fw_acc_01410,2025-11-01,7,4,0,44,6,5,1,0,none
fw_acc_01410,2025-12-01,4,2,0,25,3,2,0,0,none
fw_acc_01410,2025-12-01,6,4,0,65,10,5,0,0,none
fw_acc_01410,2026-01-01,4,2,0,46,3,2,0,0,none
fw_acc_01411,2025-03-01,1,1,0,30,6,1,0,0,none
fw_acc_01411,2025-04-01,8,3,0,44,18,4,1,0,none
fw_acc_01411,2025-05-01,0,0,0,23,7,0,0,0,none
fw_acc_01411,2025-06-01,0,0,0,38,14,0,0,0,none
fw_acc_01411,2025-07-01,0,0,0,27,9,0,0,0,none
fw_acc_01411,2025-08-01,0,0,0,33,8,0,0,0,none
fw_acc_01411,2025-09-01,0,0,0,52,24,0,0,0,none
fw_acc_01411,2025-10-01,0,0,0,46,12,0,0,0,none
fw_acc_01411,2025-11-01,0,0,0,25,12,0,0,0,none
fw_acc_01411,2025-12-01,0,0,0,20,7,0,0,1,feature_request
fw_acc_01411,2025-12-01,0,0,0,35,11,0,0,0,none
fw_acc_01411,2026-01-01,0,0,0,34,14,0,0,0,none
fw_acc_01412,2025-07-01,9,6,0,23,9,8,2,1,categorisation
fw_acc_01412,2025-08-01,7,3,0,29,14,4,1,0,none
fw_acc_01412,2025-09-01,1,1,0,46,10,1,0,0,none
fw_acc_01412,2025-10-01,2,1,0,26,6,1,0,1,feature_request
fw_acc_01412,2025-11-01,0,0,0,30,6,0,0,0,none
fw_acc_01412,2025-12-01,0,0,0,25,6,0,0,0,none
fw_acc_01412,2025-12-01,0,0,0,53,18,0,0,1,categorisation
fw_acc_01412,2026-01-01,0,0,0,25,9,0,0,0,none
fw_acc_01413,2026-01-01,16,8,0,39,2,11,4,0,none
fw_acc_01414,2025-11-01,8,5,0,28,9,7,2,0,none
fw_acc_01414,2025-12-01,7,4,0,11,4,5,1,0,none
fw_acc_01414,2025-12-01,6,4,0,42,21,5,1,0,none
fw_acc_01414,2026-01-01,2,1,0,49,16,1,0,0,none
fw_acc_01415,2025-03-01,3,3,0,15,4,4,1,0,none
fw_acc_01415,2025-04-01,5,3,0,40,12,4,1,0,none
fw_acc_01415,2025-05-01,0,0,0,24,9,0,0,0,none
fw_acc_01415,2025-06-01,0,0,0,34,12,0,0,0,none
fw_acc_01415,2025-07-01,0,0,0,42,16,0,0,0,none
fw_acc_01415,2025-08-01,0,0,0,44,9,0,0,0,none
fw_acc_01415,2025-09-01,0,0,0,33,12,0,0,0,none
fw_acc_01415,2025-10-01,0,0,0,40,9,0,0,1,account_sync
fw_acc_01415,2025-11-01,0,0,0,39,18,0,0,0,none
fw_acc_01415,2025-12-01,0,0,0,37,14,0,0,0,none
fw_acc_01415,2025-12-01,0,0,0,33,8,0,0,0,none
fw_acc_01415,2026-01-01,0,0,0,34,12,0,0,0,none
fw_acc_01416,2025-07-01,8,4,0,31,11,5,1,0,none
fw_acc_01416,2025-08-01,8,4,0,19,6,5,1,0,none
fw_acc_01416,2025-09-01,7,3,0,34,10,4,1,1,other
fw_acc_01416,2025-10-01,0,0,0,45,12,0,0,0,none
fw_acc_01416,2025-11-01,0,0,0,34,9,0,0,0,none
fw_acc_01416,2025-12-01,0,0,0,33,9,0,0,0,none
fw_acc_01416,2025-12-01,0,0,0,38,14,0,0,0,none
fw_acc_01416,2026-01-01,0,0,0,46,23,0,0,0,none
fw_acc_01417,2025-10-01,14,6,0,40,2,8,3,0,none
fw_acc_01417,2025-11-01,16,7,0,16,1,9,3,0,none
fw_acc_01417,2025-12-01,5,2,0,58,7,2,0,0,none
fw_acc_01417,2025-12-01,2,1,0,51,4,1,0,0,none
fw_acc_01417,2026-01-01,5,3,0,35,5,4,1,0,none
fw_acc_01418,2025-07-01,1,4,0,39,16,5,1,0,none
fw_acc_01418,2025-08-01,2,2,0,26,9,2,0,0,none
fw_acc_01418,2025-09-01,0,0,0,75,21,0,0,0,none
fw_acc_01418,2025-10-01,0,0,0,25,8,0,0,0,none
fw_acc_01418,2025-11-01,0,0,0,41,9,0,0,1,other
fw_acc_01418,2025-12-01,0,0,0,18,7,0,0,0,none
fw_acc_01418,2025-12-01,0,0,0,38,8,0,0,0,none
fw_acc_01418,2026-01-01,0,0,0,11,2,0,0,0,none
fw_acc_01419,2025-03-01,17,6,0,20,5,8,2,0,none
fw_acc_01419,2025-04-01,6,4,0,31,13,5,1,0,none
fw_acc_01419,2025-05-01,2,1,0,56,14,1,0,0,none
fw_acc_01419,2025-06-01,1,1,0,27,9,1,0,0,none
fw_acc_01419,2025-07-01,0,0,0,25,5,0,0,0,none
fw_acc_01419,2025-08-01,0,0,0,44,21,0,0,0,none
fw_acc_01419,2025-09-01,0,0,0,44,16,0,0,0,none
fw_acc_01419,2025-10-01,0,0,0,25,8,0,0,0,none
fw_acc_01419,2025-11-01,0,0,0,29,6,0,0,0,none
fw_acc_01419,2025-12-01,0,0,0,34,8,0,0,0,none
fw_acc_01419,2025-12-01,0,0,0,28,12,0,0,0,none
fw_acc_01419,2026-01-01,0,0,0,27,9,0,0,0,none
fw_acc_01420,2025-03-01,15,9,2,26,3,12,4,0,none
fw_acc_01420,2025-04-01,28,12,2,45,5,16,6,0,none
fw_acc_01420,2025-05-01,28,15,2,20,1,21,7,0,none
fw_acc_01420,2025-06-01,9,8,2,25,2,11,3,0,none
fw_acc_01420,2025-07-01,10,4,2,44,4,5,1,0,none
fw_acc_01420,2025-08-01,10,9,2,25,2,12,3,1,account_sync
fw_acc_01420,2025-09-01,9,5,2,17,2,7,1,0,none
fw_acc_01420,2025-10-01,10,4,2,38,4,5,1,0,none
fw_acc_01420,2025-11-01,12,6,2,23,3,8,1,0,none
fw_acc_01420,2025-12-01,6,3,2,73,10,4,0,0,none
fw_acc_01420,2025-12-01,6,4,2,25,3,5,0,0,none
fw_acc_01420,2026-01-01,4,3,2,60,3,4,0,0,none
fw_acc_01421,2025-03-01,14,9,0,10,0,12,4,0,none
fw_acc_01421,2025-04-01,12,8,0,38,3,11,4,0,none
fw_acc_01421,2025-05-01,1,1,0,45,6,1,0,0,none
fw_acc_01421,2025-06-01,1,1,0,44,6,1,0,0,none
fw_acc_01421,2025-07-01,2,1,0,35,2,1,0,0,none
fw_acc_01421,2025-08-01,2,1,0,51,2,1,0,0,none
fw_acc_01421,2025-09-01,1,1,0,28,3,1,0,0,none
fw_acc_01421,2025-10-01,0,0,0,48,3,0,0,0,none
fw_acc_01421,2025-11-01,0,0,0,9,1,0,0,0,none
fw_acc_01421,2025-12-01,0,0,0,34,3,0,0,0,none
fw_acc_01421,2025-12-01,0,0,0,55,8,0,0,0,none
fw_acc_01421,2026-01-01,0,0,0,47,6,0,0,0,none
fw_acc_01422,2025-03-01,20,9,0,44,5,12,4,0,none
fw_acc_01422,2025-04-01,16,7,0,10,0,9,3,0,none
fw_acc_01422,2025-05-01,5,4,0,29,3,5,1,0,none
fw_acc_01422,2025-06-01,9,5,0,71,2,7,2,0,none
fw_acc_01422,2025-07-01,11,6,0,48,5,8,2,0,none
fw_acc_01422,2025-08-01,6,3,0,42,2,4,1,0,none
fw_acc_01422,2025-09-01,8,5,0,40,6,7,1,0,none
fw_acc_01422,2025-10-01,6,3,0,33,3,4,0,0,none
fw_acc_01422,2025-11-01,2,2,0,37,3,2,0,0,none
fw_acc_01422,2025-12-01,11,4,0,35,4,5,0,0,none
fw_acc_01422,2025-12-01,0,0,0,35,4,0,0,0,none
fw_acc_01422,2026-01-01,4,3,0,46,3,4,0,0,none
fw_acc_01423,2025-03-01,4,2,0,27,11,2,0,0,none
fw_acc_01423,2025-04-01,6,3,0,14,4,4,1,0,none
fw_acc_01423,2025-05-01,0,0,0,25,10,0,0,0,none
fw_acc_01423,2025-06-01,0,0,0,38,12,0,0,0,none
fw_acc_01423,2025-07-01,0,0,0,30,8,0,0,0,none
fw_acc_01423,2025-08-01,0,0,0,24,10,0,0,0,none
fw_acc_01423,2025-09-01,0,0,0,33,14,0,0,0,none
fw_acc_01423,2025-10-01,0,0,0,24,11,0,0,0,none
fw_acc_01423,2025-11-01,0,0,0,36,13,0,0,0,none
fw_acc_01423,2025-12-01,0,0,0,24,6,0,0,0,none
fw_acc_01423,2025-12-01,0,0,0,23,9,0,0,0,none
fw_acc_01423,2026-01-01,0,0,0,57,13,0,0,0,none
fw_acc_01424,2026-01-01,1,1,0,60,7,1,0,0,none
fw_acc_01425,2025-05-01,12,4,0,53,19,5,1,0,none
fw_acc_01425,2025-06-01,5,3,0,20,8,4,1,1,billing
fw_acc_01425,2025-07-01,1,1,0,39,11,1,0,0,none
fw_acc_01425,2025-08-01,0,0,0,42,17,0,0,0,none
fw_acc_01425,2025-09-01,0,0,0,22,6,0,0,0,none
fw_acc_01425,2025-10-01,0,0,0,46,18,0,0,0,none
fw_acc_01425,2025-11-01,0,0,0,31,14,0,0,0,none
fw_acc_01425,2025-12-01,0,0,0,38,13,0,0,0,none
fw_acc_01425,2025-12-01,0,0,0,48,20,0,0,0,none
fw_acc_01425,2026-01-01,0,0,0,10,4,0,0,0,none
fw_acc_01426,2025-04-01,3,2,0,32,11,2,0,0,none
fw_acc_01426,2025-05-01,2,1,0,40,19,1,0,0,none
fw_acc_01426,2025-06-01,3,2,0,38,14,2,0,0,none
fw_acc_01426,2025-07-01,1,1,0,43,10,1,0,0,none
fw_acc_01426,2025-08-01,0,0,0,24,6,0,0,0,none
fw_acc_01426,2025-09-01,0,0,0,52,24,0,0,0,none
fw_acc_01426,2025-10-01,0,0,0,43,20,0,0,1,feature_request
fw_acc_01426,2025-11-01,0,0,0,18,5,0,0,0,none
fw_acc_01426,2025-12-01,0,0,0,36,11,0,0,0,none
fw_acc_01426,2025-12-01,0,0,0,17,6,0,0,0,none
fw_acc_01426,2026-01-01,0,0,0,43,19,0,0,0,none
fw_acc_01427,2025-03-01,28,16,1,43,2,22,9,0,none
fw_acc_01427,2025-04-01,12,5,1,21,1,7,2,0,none
fw_acc_01427,2025-05-01,14,8,1,48,5,11,3,0,none
fw_acc_01427,2025-06-01,5,3,1,43,1,4,1,0,none
fw_acc_01427,2025-07-01,8,7,1,37,2,9,2,0,none
fw_acc_01427,2025-08-01,10,5,1,49,4,7,1,0,none
fw_acc_01427,2025-09-01,10,4,1,43,5,5,1,0,none
fw_acc_01427,2025-10-01,22,8,1,23,3,11,2,1,billing
fw_acc_01427,2025-11-01,10,5,1,35,2,7,1,0,none
fw_acc_01427,2025-12-01,6,3,1,19,1,4,0,0,none
fw_acc_01427,2025-12-01,3,3,1,27,1,4,0,0,none
fw_acc_01427,2026-01-01,4,4,1,43,1,5,0,0,none
fw_acc_01428,2025-03-01,10,4,0,42,12,5,1,0,none
fw_acc_01428,2025-04-01,8,3,0,54,20,4,1,0,none
fw_acc_01428,2025-05-01,2,2,0,50,12,2,0,0,none
fw_acc_01428,2025-06-01,1,1,0,20,8,1,0,0,none
fw_acc_01428,2025-07-01,0,0,0,41,10,0,0,0,none
fw_acc_01428,2025-08-01,0,0,0,15,6,0,0,0,none
fw_acc_01428,2025-09-01,0,0,0,37,18,0,0,0,none
fw_acc_01428,2025-10-01,0,0,0,37,17,0,0,0,none
fw_acc_01428,2025-11-01,0,0,0,50,11,0,0,0,none
fw_acc_01428,2025-12-01,0,0,0,47,14,0,0,0,none
fw_acc_01428,2025-12-01,0,0,0,34,14,0,0,0,none
fw_acc_01428,2026-01-01,0,0,0,48,20,0,0,0,none
fw_acc_01429,2025-03-01,8,10,0,40,3,14,5,0,none
fw_acc_01429,2025-04-01,6,5,0,34,4,7,2,0,none
fw_acc_01429,2025-05-01,3,2,0,48,5,2,0,0,none
fw_acc_01429,2025-06-01,17,10,0,28,3,14,4,0,none
fw_acc_01429,2025-07-01,19,8,0,44,3,11,3,0,none
fw_acc_01429,2025-08-01,10,5,0,60,6,7,1,1,categorisation
fw_acc_01429,2025-09-01,8,4,0,35,4,5,1,0,none
fw_acc_01429,2025-10-01,17,6,0,22,2,8,1,0,none
fw_acc_01429,2025-11-01,4,3,0,17,1,4,0,0,none
fw_acc_01429,2025-12-01,7,3,0,19,1,4,0,0,none
fw_acc_01429,2025-12-01,8,4,0,47,7,5,0,0,none
fw_acc_01429,2026-01-01,2,1,0,58,3,1,0,0,none
fw_acc_01430,2025-03-01,10,6,3,25,2,8,3,0,none
fw_acc_01430,2025-04-01,28,15,3,50,4,21,8,0,none
fw_acc_01430,2025-05-01,22,12,3,29,4,16,5,0,none
fw_acc_01430,2025-06-01,3,2,3,38,2,2,0,0,none
fw_acc_01430,2025-07-01,8,6,3,34,1,8,2,0,none
fw_acc_01430,2025-08-01,25,10,3,38,5,14,3,0,none
fw_acc_01430,2025-09-01,11,5,3,58,3,7,1,0,none
fw_acc_01430,2025-10-01,7,6,3,35,3,8,1,0,none
fw_acc_01430,2025-11-01,5,4,3,54,8,5,1,0,none
fw_acc_01430,2025-12-01,14,6,3,43,2,8,1,0,none
fw_acc_01430,2025-12-01,6,4,3,49,6,5,0,0,none
fw_acc_01430,2026-01-01,6,5,3,37,2,7,0,0,none
fw_acc_01431,2025-07-01,17,7,0,69,8,9,3,0,none
fw_acc_01431,2025-08-01,16,10,0,31,1,14,5,0,none
fw_acc_01431,2025-09-01,0,0,0,36,3,0,0,0,none
fw_acc_01431,2025-10-01,1,1,0,46,3,1,0,0,none
fw_acc_01431,2025-11-01,1,1,0,55,2,1,0,0,none
fw_acc_01431,2025-12-01,0,0,0,21,1,0,0,0,none
fw_acc_01431,2025-12-01,0,0,0,27,4,0,0,0,none
